"2016","10","28","umts","active-ok","21.0000"
"2016","10","28","umts","inactive","20.0000"
"2016","10","28","lte","active-ok","28.2083"
"2016","10","28","lte","active-faulty","1.3750"
"2016","10","28","lte","inactive","23.3333"
"2016","10","29","gsm","active-ok","21.0000"
"2016","10","29","gsm","active-faulty","1.0000"
"2016","10","29","gsm","inactive","12.0000"
"2016","10","29","umts","active-ok","21.0000"
"2016","10","29","umts","inactive","20.0000"
"2016","10","29","lte","active-ok","27.7083"
"2016","10","29","lte","active-faulty","1.0000"
"2016","10","29","lte","inactive","24.0000"
"2016","10","30","gsm","active-ok","21.0000"
"2016","10","30","gsm","active-faulty","1.0000"
"2016","10","30","gsm","inactive","12.0000"
"2016","10","30","umts","active-ok","21.0000"
"2016","10","30","umts","inactive","20.0000"
"2016","10","30","lte","active-ok","27.7083"
"2016","10","30","lte","active-faulty","1.0000"
"2016","10","30","lte","inactive","24.0000"
"2016","10","31","gsm","active-ok","20.3333"
"2016","10","31","gsm","active-faulty","1.0000"
"2016","10","31","gsm","inactive","12.6667"
"2016","10","31","umts","active-ok","20.9583"
"2016","10","31","umts","inactive","20.0417"
"2016","10","31","lte","active-ok","27.7083"
"2016","10","31","lte","active-faulty","1.0000"
"2016","10","31","lte","inactive","24.0000"
"2016","11","1","gsm","active-ok","18.3750"
"2016","11","1","gsm","active-faulty","1.0000"
"2016","11","1","gsm","inactive","14.6250"
"2016","11","1","umts","active-ok","21.0000"
"2016","11","1","umts","inactive","20.0000"
"2016","11","1","lte","active-ok","27.5000"
"2016","11","1","lte","active-faulty","1.0000"
"2016","11","1","lte","inactive","24.2083"
"2016","11","2","gsm","active-ok","19.2500"
"2016","11","2","gsm","active-faulty","1.0000"
"2016","11","2","gsm","inactive","13.7500"
"2016","11","2","umts","active-ok","20.5000"
"2016","11","2","umts","inactive","20.5000"
"2016","11","2","lte","active-ok","26.7083"
"2016","11","2","lte","active-faulty","1.0000"
"2016","11","2","lte","inactive","25.0000"
"2016","11","3","gsm","active-ok","20.0000"
"2016","11","3","gsm","active-faulty","1.0000"
"2016","11","3","gsm","inactive","13.0000"
"2016","11","3","umts","active-ok","20.0000"
"2016","11","3","umts","active-faulty","1.0000"
"2016","11","3","umts","inactive","20.9583"
"2016","11","3","lte","active-ok","26.7083"
"2016","11","3","lte","active-faulty","1.0000"
"2016","11","3","lte","inactive","25.0000"
"2016","11","4","gsm","active-ok","20.0000"
"2016","11","4","gsm","active-faulty","1.0000"
"2016","11","4","gsm","inactive","13.0000"
"2016","11","4","umts","active-ok","20.0000"
"2016","11","4","umts","inactive","21.0000"
"2016","11","4","lte","active-ok","26.5000"
"2016","11","4","lte","active-faulty","1.0000"
"2016","11","4","lte","inactive","25.0000"
"2016","11","5","gsm","active-ok","20.0000"
"2016","11","5","gsm","active-faulty","1.0000"
"2016","11","5","gsm","inactive","13.0000"
"2016","11","5","umts","active-ok","20.0000"
"2016","11","5","umts","inactive","21.0000"
"2016","11","5","lte","active-ok","26.0000"
"2016","11","5","lte","active-faulty","1.0000"
"2016","11","5","lte","inactive","25.0000"
"2016","11","6","gsm","active-ok","20.0000"
"2016","11","6","gsm","active-faulty","1.0000"
"2016","11","6","gsm","inactive","13.0000"
"2016","11","6","umts","active-ok","20.0000"
"2016","11","6","umts","inactive","21.0000"
"2016","11","6","lte","active-ok","26.0000"
"2016","11","6","lte","active-faulty","1.0000"
"2016","11","6","lte","inactive","25.0000"
"2016","11","7","gsm","active-ok","20.0000"
"2016","11","7","gsm","active-faulty","1.0000"
"2016","11","7","gsm","inactive","13.0000"
"2016","11","7","umts","active-ok","19.4167"
"2016","11","7","umts","inactive","21.5833"
"2016","11","7","lte","active-ok","26.2083"
"2016","11","7","lte","active-faulty","1.0000"
"2016","11","7","lte","inactive","25.0000"
"2016","11","8","gsm","active-ok","20.0000"
"2016","11","8","gsm","active-faulty","1.0000"
"2016","11","8","gsm","inactive","13.0000"
"2016","11","8","umts","active-ok","19.2917"
"2016","11","8","umts","active-faulty","1.0000"
"2016","11","8","umts","inactive","21.6667"
"2016","11","8","lte","active-ok","27.3750"
"2016","11","8","lte","active-faulty","1.0000"
"2016","11","8","lte","inactive","24.3333"
"2016","11","9","gsm","active-ok","19.7500"
"2016","11","9","gsm","active-faulty","1.0000"
"2016","11","9","gsm","inactive","13.2500"
"2016","11","9","umts","active-ok","19.7917"
"2016","11","9","umts","inactive","21.2083"
"2016","11","9","lte","active-ok","28.7083"
"2016","11","9","lte","active-faulty","1.0000"
"2016","11","9","lte","inactive","23.0000"
"2016","11","10","gsm","active-ok","20.0000"
"2016","11","10","gsm","active-faulty","1.0000"
"2016","11","10","gsm","inactive","13.0000"
"2016","11","10","umts","active-ok","19.6667"
"2016","11","10","umts","inactive","21.3333"
"2016","11","10","lte","active-ok","28.4167"
"2016","11","10","lte","active-faulty","1.0000"
"2016","11","10","lte","inactive","23.0000"
"2016","11","11","gsm","active-ok","20.0000"
"2016","11","11","gsm","active-faulty","1.0000"
"2016","11","11","gsm","inactive","13.0000"
"2016","11","11","umts","active-ok","19.0000"
"2016","11","11","umts","inactive","22.0000"
"2016","11","11","lte","active-ok","28.7083"
"2016","11","11","lte","active-faulty","1.0000"
"2016","11","11","lte","inactive","23.0000"
"2016","11","12","gsm","active-ok","20.0000"
"2016","11","12","gsm","active-faulty","1.0000"
"2016","11","12","gsm","inactive","13.0000"
"2016","11","12","umts","active-ok","19.0000"
"2016","11","12","umts","inactive","22.0000"
"2016","11","12","lte","active-ok","28.7083"
"2016","11","12","lte","active-faulty","1.0000"
"2016","11","12","lte","inactive","23.0000"
"2016","11","13","gsm","active-ok","20.0000"
"2016","11","13","gsm","active-faulty","1.0000"
"2016","11","13","gsm","inactive","13.0000"
"2016","11","13","umts","active-ok","18.9583"
"2016","11","13","umts","active-faulty","1.0000"
"2016","11","13","umts","inactive","22.0000"
"2016","11","13","lte","active-ok","28.7083"
"2016","11","13","lte","active-faulty","1.0000"
"2016","11","13","lte","inactive","23.0000"
"2016","11","14","gsm","active-ok","20.0000"
"2016","11","14","gsm","active-faulty","1.0000"
"2016","11","14","gsm","inactive","13.0000"
"2016","11","14","umts","active-ok","20.0417"
"2016","11","14","umts","active-faulty","1.0000"
"2016","11","14","umts","inactive","20.9167"
